"date","open","high","low","close","volume","fear_greed_value","classification"
2020-10-07,10599.65000000,10681.87000000,10546.17000000,10666.39000000,32811.9902790000,43,Fear
2020-10-08,10666.40000000,10950.00000000,10530.41000000,10925.57000000,51959.6915720000,46,Fear
2020-10-09,10925.44000000,11104.64000000,10829.00000000,11050.64000000,48240.0732370000,48,Neutral
2020-10-10,11050.64000000,11491.00000000,11050.51000000,11293.22000000,43648.0369430000,53,Neutral
2020-10-11,11293.22000000,11445.00000000,11221.00000000,11369.02000000,29043.8513390000,55,Greed
2020-10-12,11369.02000000,11720.01000000,11172.00000000,11528.25000000,52825.2837100000,52,Neutral
2020-10-13,11528.24000000,11557.00000000,11300.00000000,11420.56000000,42205.2837090000,56,Greed
2020-10-14,11420.57000000,11547.98000000,11280.00000000,11417.89000000,41415.1060150000,53,Neutral
2020-10-15,11417.89000000,11617.34000000,11250.83000000,11505.12000000,48760.7176790000,56,Greed
2020-10-16,11505.13000000,11541.15000000,11200.00000000,11319.32000000,48797.7495020000,52,Neutral
2020-10-17,11319.24000000,11402.42000000,11255.00000000,11360.20000000,22368.9152410000,56,Greed
2020-10-18,11360.31000000,11505.00000000,11346.22000000,11503.14000000,23284.0411910000,55,Greed
2020-10-19,11503.14000000,11823.99000000,11407.96000000,11751.47000000,47414.5346920000,55,Greed
2020-10-20,11751.46000000,12038.38000000,11677.59000000,11909.99000000,62134.7506630000,56,Greed
2020-10-21,11910.00000000,13217.68000000,11886.95000000,12780.96000000,114584.4567670000,61,Greed
2020-10-22,12780.75000000,13185.00000000,12678.08000000,12968.52000000,70038.8241440000,73,Greed
2020-10-23,12968.84000000,13027.69000000,12720.08000000,12923.07000000,50386.9998410000,74,Greed
2020-10-24,12923.06000000,13166.73000000,12870.00000000,13111.73000000,35952.2090700000,73,Greed
2020-10-25,13111.73000000,13350.00000000,12888.00000000,13028.83000000,38481.5795040000,76,Extreme Greed
2020-10-26,13029.64000000,13238.81000000,12765.00000000,13052.19000000,60951.6729860000,75,Greed
2020-10-27,13052.15000000,13789.29000000,13019.87000000,13636.17000000,80811.0194500000,61,Greed
2020-10-28,13636.16000000,13859.48000000,12888.00000000,13266.40000000,94440.5612260000,70,Greed
2020-10-29,13266.40000000,13642.91000000,12920.77000000,13455.70000000,74872.6021320000,67,Greed
2020-10-30,13455.69000000,13669.98000000,13115.00000000,13560.10000000,70657.7788810000,74,Greed
2020-10-31,13560.10000000,14100.00000000,13411.50000000,13791.00000000,67339.2385150000,73,Greed
2020-11-01,13791.00000000,13895.00000000,13603.00000000,13761.50000000,36285.6485260000,72,Greed
2020-11-02,13761.49000000,13830.00000000,13195.05000000,13549.37000000,64566.4219080000,71,Greed
2020-11-03,13549.63000000,14066.11000000,13284.99000000,14023.53000000,74115.6307870000,71,Greed
2020-11-04,14023.53000000,14259.00000000,13525.00000000,14144.01000000,93016.9882620000,74,Greed
2020-11-05,14144.01000000,15750.00000000,14093.56000000,15590.02000000,143741.5226730000,72,Greed
2020-11-06,15590.02000000,15960.00000000,15166.00000000,15579.92000000,122618.1976950000,90,Extreme Greed
2020-11-07,15579.93000000,15753.52000000,14344.22000000,14818.30000000,101431.2065530000,88,Extreme Greed
2020-11-08,14818.30000000,15650.00000000,14703.88000000,15475.10000000,65547.1785740000,82,Extreme Greed
2020-11-09,15475.10000000,15840.00000000,14805.54000000,15328.41000000,108976.3341340000,90,Extreme Greed
2020-11-10,15328.41000000,15460.00000000,15072.46000000,15297.21000000,61681.9196060000,90,Extreme Greed
2020-11-11,15297.21000000,15965.00000000,15272.68000000,15684.24000000,78469.7464580000,86,Extreme Greed
2020-11-12,15684.25000000,16340.70000000,15440.64000000,16291.86000000,102196.3565920000,87,Extreme Greed
2020-11-13,16291.85000000,16480.00000000,15952.35000000,16320.70000000,75691.8810140000,89,Extreme Greed
2020-11-14,16320.04000000,16326.99000000,15670.00000000,16070.45000000,59116.3471790000,90,Extreme Greed
2020-11-15,16069.56000000,16180.00000000,15774.72000000,15957.00000000,43596.8415130000,86,Extreme Greed
2020-11-16,15957.00000000,16880.00000000,15864.00000000,16713.57000000,81300.6759240000,90,Extreme Greed
2020-11-17,16713.08000000,17858.82000000,16538.00000000,17659.38000000,115221.4031020000,86,Extreme Greed
2020-11-18,17659.38000000,18476.93000000,17214.45000000,17776.12000000,149019.7881340000,91,Extreme Greed
2020-11-19,17777.75000000,18179.80000000,17335.65000000,17802.82000000,93009.5610080000,94,Extreme Greed
2020-11-20,17802.81000000,18815.22000000,17740.04000000,18655.67000000,88423.0184890000,86,Extreme Greed
2020-11-21,18655.66000000,18965.90000000,18308.58000000,18703.80000000,75577.4583940000,91,Extreme Greed
2020-11-22,18703.80000000,18750.00000000,17610.86000000,18414.43000000,81645.7377780000,94,Extreme Greed
2020-11-23,18413.88000000,18766.00000000,18000.00000000,18368.00000000,82961.5060930000,90,Extreme Greed
2020-11-24,18368.01000000,19418.97000000,18018.00000000,19160.01000000,113581.5092410000,88,Extreme Greed
2020-11-25,19160.00000000,19484.21000000,18500.27000000,18719.11000000,93266.5768870000,94,Extreme Greed
2020-11-26,18718.83000000,18915.03000000,16188.00000000,17149.47000000,181005.2466930000,93,Extreme Greed
2020-11-27,17149.47000000,17457.62000000,16438.08000000,17139.52000000,85297.0247870000,86,Extreme Greed
2020-11-28,17139.53000000,17880.49000000,16865.56000000,17719.85000000,64910.6999700000,87,Extreme Greed
2020-11-29,17719.84000000,18360.05000000,17517.00000000,18184.99000000,55329.0163030000,89,Extreme Greed
2020-11-30,18185.00000000,19863.16000000,18184.99000000,19695.87000000,115463.4668880000,88,Extreme Greed
2020-12-01,19695.87000000,19888.00000000,18001.12000000,18764.96000000,127698.7626520000,95,Extreme Greed
2020-12-02,18764.96000000,19342.00000000,18330.00000000,19204.09000000,75911.0134780000,92,Extreme Greed
2020-12-03,19204.08000000,19598.00000000,18867.20000000,19421.90000000,66689.3912790000,92,Extreme Greed
2020-12-04,19422.34000000,19527.00000000,18565.31000000,18650.52000000,71283.6682000000,92,Extreme Greed
2020-12-05,18650.51000000,19177.00000000,18500.00000000,19147.66000000,42922.7485730000,93,Extreme Greed
2020-12-06,19147.66000000,19420.00000000,18857.00000000,19359.40000000,37043.0918610000,95,Extreme Greed
2020-12-07,19358.67000000,19420.91000000,18902.88000000,19166.90000000,41372.2962930000,94,Extreme Greed
2020-12-08,19166.90000000,19294.84000000,18200.00000000,18324.11000000,61626.9476140000,95,Extreme Greed
2020-12-09,18324.11000000,18639.57000000,17650.00000000,18541.28000000,79585.5538010000,86,Extreme Greed
2020-12-10,18541.29000000,18557.32000000,17911.12000000,18254.63000000,52890.6750940000,94,Extreme Greed
2020-12-11,18254.81000000,18292.73000000,17572.33000000,18036.53000000,72610.7242590000,89,Extreme Greed
2020-12-12,18036.53000000,18948.66000000,18020.70000000,18808.69000000,49519.9784320000,90,Extreme Greed
2020-12-13,18808.69000000,19411.00000000,18711.12000000,19174.99000000,56560.8217440000,91,Extreme Greed
2020-12-14,19174.99000000,19349.00000000,19000.00000000,19273.14000000,47257.2012940000,95,Extreme Greed
2020-12-15,19273.69000000,19570.00000000,19050.00000000,19426.43000000,61834.3660110000,91,Extreme Greed
2020-12-16,19426.43000000,21560.00000000,19278.60000000,21335.52000000,114306.3355700000,92,Extreme Greed
2020-12-17,21335.52000000,23800.00000000,21230.00000000,22797.16000000,184882.4767480000,92,Extreme Greed
2020-12-18,22797.15000000,23285.18000000,22350.00000000,23107.39000000,79646.1343150000,95,Extreme Greed
2020-12-19,23107.39000000,24171.47000000,22750.00000000,23821.61000000,86045.0646770000,93,Extreme Greed
2020-12-20,23821.60000000,24295.00000000,23060.00000000,23455.52000000,76690.1456850000,92,Extreme Greed
2020-12-21,23455.54000000,24102.77000000,21815.00000000,22719.71000000,88030.2972430000,92,Extreme Greed
2020-12-22,22719.88000000,23837.10000000,22353.40000000,23810.79000000,87033.1261600000,88,Extreme Greed
2020-12-23,23810.79000000,24100.00000000,22600.00000000,23232.76000000,119047.2597330000,93,Extreme Greed
2020-12-24,23232.39000000,23794.43000000,22703.42000000,23729.20000000,69013.8342520000,86,Extreme Greed
2020-12-25,23728.99000000,24789.86000000,23433.60000000,24712.47000000,79519.9435690000,94,Extreme Greed
2020-12-26,24712.47000000,26867.03000000,24500.00000000,26493.39000000,97806.5133860000,93,Extreme Greed
2020-12-27,26493.40000000,28422.00000000,25700.00000000,26281.66000000,148455.5862140000,91,Extreme Greed
2020-12-28,26281.54000000,27500.00000000,26101.00000000,27079.41000000,79721.7424960000,92,Extreme Greed
2020-12-29,27079.42000000,27410.00000000,25880.00000000,27385.00000000,69411.5926060000,91,Extreme Greed
2020-12-30,27385.00000000,28996.00000000,27320.00000000,28875.54000000,95356.0578260000,91,Extreme Greed
2020-12-31,28875.55000000,29300.00000000,27850.00000000,28923.63000000,75508.5051520000,95,Extreme Greed
2021-01-01,28923.63000000,29600.00000000,28624.57000000,29331.69000000,54182.9250110000,94,Extreme Greed
2021-01-02,29331.70000000,33300.00000000,28946.53000000,32178.33000000,129993.8733620000,94,Extreme Greed
2021-01-03,32176.45000000,34778.11000000,31962.99000000,33000.05000000,120957.5667500000,93,Extreme Greed
2021-01-04,33000.05000000,33600.00000000,28130.00000000,31988.71000000,140899.8856900000,94,Extreme Greed
2021-01-05,31989.75000000,34360.00000000,29900.00000000,33949.53000000,116049.9970380000,93,Extreme Greed
2021-01-06,33949.53000000,36939.21000000,33288.00000000,36769.36000000,127139.2013100000,95,Extreme Greed
2021-01-07,36769.36000000,40365.00000000,36300.00000000,39432.28000000,132825.7004370000,91,Extreme Greed
2021-01-08,39432.48000000,41950.00000000,36500.00000000,40582.81000000,139789.9574990000,93,Extreme Greed
2021-01-09,40586.96000000,41380.00000000,38720.00000000,40088.22000000,75785.9796750000,93,Extreme Greed
2021-01-10,40088.22000000,41350.00000000,35111.11000000,38150.02000000,118209.5445030000,94,Extreme Greed
2021-01-11,38150.02000000,38264.74000000,30420.00000000,35404.47000000,251156.1382870000,90,Extreme Greed
2021-01-12,35410.37000000,36628.00000000,32531.00000000,34051.24000000,133948.1519960000,84,Extreme Greed
2021-01-13,34049.15000000,37850.00000000,32380.00000000,37371.38000000,124477.9149380000,78,Extreme Greed
2021-01-14,37371.38000000,40100.00000000,36701.23000000,39144.50000000,102950.3894210000,83,Extreme Greed
2021-01-15,39145.21000000,39747.76000000,34408.00000000,36742.22000000,118300.9209160000,88,Extreme Greed
2021-01-16,36737.43000000,37950.00000000,35357.80000000,35994.98000000,86348.4315080000,84,Extreme Greed
2021-01-17,35994.98000000,36852.50000000,33850.00000000,35828.61000000,80157.7273840000,79,Extreme Greed
2021-01-18,35824.99000000,37469.83000000,34800.00000000,36631.27000000,70698.1187500000,79,Extreme Greed
2021-01-19,36622.46000000,37850.00000000,35844.06000000,35891.49000000,79611.3077690000,80,Extreme Greed
2021-01-20,35901.94000000,36415.31000000,33400.00000000,35468.23000000,89368.4229180000,78,Extreme Greed
2021-01-21,35468.23000000,35600.00000000,30071.00000000,30850.13000000,135004.0766580000,75,Greed
2021-01-22,30851.99000000,33826.53000000,28850.00000000,32945.17000000,142971.6840490000,40,Fear
2021-01-23,32950.00000000,33456.00000000,31390.16000000,32078.00000000,64595.2876750000,74,Greed
2021-01-24,32078.00000000,33071.00000000,30900.00000000,32259.90000000,57978.0379660000,70,Greed
2021-01-25,32259.45000000,34875.00000000,31910.00000000,32254.20000000,88499.2269210000,74,Greed
2021-01-26,32254.19000000,32921.88000000,30837.37000000,32467.77000000,84972.2069100000,71,Greed
2021-01-27,32464.01000000,32557.29000000,29241.72000000,30366.15000000,95911.9617110000,78,Extreme Greed
2021-01-28,30362.19000000,33783.98000000,29842.10000000,33364.86000000,92621.1456170000,55,Greed
2021-01-29,33368.18000000,38531.90000000,31915.40000000,34252.20000000,231827.0056260000,77,Extreme Greed
2021-01-30,34246.28000000,34933.00000000,32825.00000000,34262.88000000,84889.6813400000,76,Extreme Greed
2021-01-31,34262.89000000,34342.69000000,32171.67000000,33092.98000000,68742.2803840000,78,Extreme Greed
2021-02-01,33092.97000000,34717.27000000,32296.16000000,33526.37000000,82718.2768820000,77,Extreme Greed
2021-02-02,33517.09000000,35984.33000000,33418.00000000,35466.24000000,78056.6598800000,76,Extreme Greed
2021-02-03,35472.71000000,37662.63000000,35362.38000000,37618.87000000,80784.3336630000,78,Extreme Greed
2021-02-04,37620.26000000,38708.27000000,36161.95000000,36936.66000000,92080.7358980000,80,Extreme Greed
2021-02-05,36936.65000000,38310.12000000,36570.00000000,38290.24000000,66681.3342750000,81,Extreme Greed
2021-02-06,38289.32000000,40955.51000000,38215.94000000,39186.94000000,98757.3111830000,84,Extreme Greed
2021-02-07,39181.01000000,39700.00000000,37351.00000000,38795.69000000,84363.6797630000,86,Extreme Greed
2021-02-08,38795.69000000,46794.45000000,37988.89000000,46374.87000000,138597.5369140000,83,Extreme Greed
2021-02-09,46374.86000000,48142.19000000,44961.09000000,46420.42000000,115499.8617120000,95,Extreme Greed
2021-02-10,46420.42000000,47310.00000000,43727.00000000,44807.58000000,97154.1822000000,92,Extreme Greed
2021-02-11,44807.58000000,48678.90000000,43994.02000000,47969.51000000,89561.0814540000,93,Extreme Greed
2021-02-12,47968.66000000,48985.80000000,46125.00000000,47287.60000000,85870.0356970000,92,Extreme Greed
2021-02-13,47298.15000000,48150.00000000,46202.53000000,47153.69000000,63768.0973990000,92,Extreme Greed
2021-02-14,47156.78000000,49707.43000000,47014.17000000,48577.79000000,73735.4755330000,95,Extreme Greed
2021-02-15,48580.47000000,49010.92000000,45570.79000000,47911.10000000,79398.1567840000,93,Extreme Greed
2021-02-16,47911.10000000,50689.18000000,47003.62000000,49133.45000000,88813.2662980000,95,Extreme Greed
2021-02-17,49133.45000000,52618.74000000,48947.00000000,52119.71000000,85743.6378180000,95,Extreme Greed
2021-02-18,52117.67000000,52530.00000000,50901.90000000,51552.60000000,60758.0469540000,91,Extreme Greed
2021-02-19,51552.61000000,56368.00000000,50710.20000000,55906.00000000,79659.7780200000,93,Extreme Greed
2021-02-20,55906.00000000,57700.46000000,53863.93000000,55841.19000000,80948.2053140000,91,Extreme Greed
2021-02-21,55841.19000000,58352.80000000,55477.59000000,57408.57000000,58166.7085110000,91,Extreme Greed
2021-02-22,57412.35000000,57508.47000000,47622.00000000,54087.67000000,134019.4349440000,94,Extreme Greed
2021-02-23,54087.67000000,54183.59000000,44892.56000000,48891.00000000,169375.0250510000,94,Extreme Greed
2021-02-24,48891.00000000,51374.99000000,46988.69000000,49676.20000000,91881.2092520000,76,Extreme Greed
2021-02-25,49676.21000000,52041.73000000,46674.34000000,47073.73000000,83310.6731210000,79,Extreme Greed
2021-02-26,47073.73000000,48424.11000000,44106.78000000,46276.87000000,109423.2006630000,55,Greed
2021-02-27,46276.88000000,48394.00000000,45000.00000000,46106.43000000,66060.8342920000,56,Greed
2021-02-28,46103.67000000,46638.46000000,43000.00000000,45135.66000000,83055.3690420000,55,Greed
2021-03-01,45134.11000000,49790.00000000,44950.53000000,49587.03000000,85086.1116480000,38,Fear
2021-03-02,49595.76000000,50200.00000000,47047.60000000,48440.65000000,64221.0621400000,78,Extreme Greed
2021-03-03,48436.61000000,52640.00000000,48100.71000000,50349.37000000,81035.9137050000,78,Extreme Greed
2021-03-04,50349.37000000,51773.88000000,47500.00000000,48374.09000000,82649.7168290000,84,Extreme Greed
2021-03-05,48374.09000000,49448.93000000,46300.00000000,48751.71000000,78192.4963720000,77,Extreme Greed
2021-03-06,48746.81000000,49200.00000000,47070.00000000,48882.20000000,44399.2342420000,77,Extreme Greed
2021-03-07,48882.20000000,51450.03000000,48882.20000000,50971.75000000,55235.0280320000,76,Extreme Greed
2021-03-08,50959.11000000,52402.78000000,49274.67000000,52375.17000000,66987.3596640000,81,Extreme Greed
2021-03-09,52375.18000000,54895.00000000,51789.41000000,54884.50000000,71656.7370760000,81,Extreme Greed
2021-03-10,54874.67000000,57387.69000000,53005.00000000,55851.59000000,84749.2389430000,68,Greed
2021-03-11,55851.59000000,58150.00000000,54272.82000000,57773.16000000,81914.8128590000,73,Greed
2021-03-12,57773.15000000,58081.51000000,54962.84000000,57221.72000000,73405.4060470000,70,Greed
2021-03-13,57221.72000000,61844.00000000,56078.23000000,61188.39000000,83245.0913460000,74,Greed
2021-03-14,61188.38000000,61724.79000000,58966.78000000,58968.31000000,52601.0527500000,78,Extreme Greed
2021-03-15,58976.08000000,60633.43000000,54600.00000000,55605.20000000,102771.4272980000,76,Extreme Greed
2021-03-16,55605.20000000,56938.29000000,53271.34000000,56900.75000000,77986.6943550000,71,Greed
2021-03-17,56900.74000000,58974.73000000,54123.69000000,58912.97000000,70421.6208410000,71,Greed
2021-03-18,58912.97000000,60129.97000000,57023.00000000,57648.16000000,66580.4066750000,72,Greed
2021-03-19,57641.00000000,59468.00000000,56270.74000000,58030.01000000,52392.6529610000,71,Greed
2021-03-20,58030.01000000,59880.00000000,57820.17000000,58102.28000000,44476.9417760000,75,Greed
2021-03-21,58100.02000000,58589.10000000,55450.11000000,57351.56000000,48564.4702740000,73,Greed
2021-03-22,57351.56000000,58430.73000000,53650.00000000,54083.25000000,62581.6261690000,70,Greed
2021-03-23,54083.25000000,55830.90000000,53000.00000000,54340.89000000,59789.3654270000,66,Greed
2021-03-24,54342.80000000,57200.00000000,51700.00000000,52303.65000000,83537.4650210000,65,Greed
2021-03-25,52303.66000000,53287.00000000,50427.56000000,51293.78000000,87400.5345380000,60,Greed
2021-03-26,51293.78000000,55073.46000000,51214.60000000,55025.59000000,63813.7746920000,54,Neutral
2021-03-27,55025.59000000,56700.36000000,53950.00000000,55817.14000000,50105.4750550000,65,Greed
2021-03-28,55817.14000000,56559.75000000,54691.84000000,55777.63000000,39050.3875110000,74,Greed
2021-03-29,55777.65000000,58405.82000000,54800.01000000,57635.47000000,67857.9373980000,72,Greed
2021-03-30,57635.46000000,59368.00000000,57071.35000000,58746.57000000,55122.4431220000,72,Greed
2021-03-31,58746.57000000,59800.00000000,56769.00000000,58740.55000000,60975.5426660000,76,Extreme Greed
2021-04-01,58739.46000000,59490.00000000,57935.45000000,58720.44000000,47415.6172200000,74,Greed
2021-04-02,58720.45000000,60200.00000000,58428.57000000,58950.01000000,47382.4187810000,74,Greed
2021-04-03,58950.01000000,59791.72000000,56880.00000000,57051.94000000,47409.8521130000,73,Greed
